Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,StateProvinceCode,PostalCode,SnowBlowerBuyer
30,M,F,81000,5,5,Some College,Professional,1,3,WI,53725,1
51,S,F,49000,4,2,High School,Skilled Labor,1,2,WI,53727,1
51,M,F,72000,1,0,Some College,Skilled Labor,1,1,WI,53728,1
55,S,F,44000,0,0,Bachelors,Professional,0,1,WI,53728,0
65,S,M,67000,3,2,Bachelors,Professional,0,0,WI,53728,1
67,S,M,43000,4,0,High School,Professional,1,2,WI,53731,0
63,S,F,72000,3,0,Some College,Professional,0,2,WI,53734,1
76,M,F,32000,5,0,Some High School,Office,0,2,WI,53736,0
40,S,F,86000,0,0,Some College,Professional,0,1,WI,53739,1
58,S,F,75000,2,1,Some College,Professional,1,1,WI,53739,0
42,S,M,82000,4,3,Bachelors,Management,1,0,WI,53742,1
59,M,M,69000,4,0,Graduate Degree,Skilled Labor,1,0,WI,53744,1
50,M,F,89000,4,3,High School,Professional,1,2,WI,53745,0
42,S,F,49000,0,0,High School,Skilled Labor,1,2,WI,53746,0
59,S,F,61000,2,0,Some High School,Skilled Labor,1,2,WI,53747,1
68,S,M,33000,3,0,Some High School,Office,0,2,WI,53747,0
61,M,F,68000,2,1,Some College,Professional,1,2,WI,53749,1
64,M,M,65000,5,0,Bachelors,Management,1,3,WI,53752,1
51,M,M,32000,2,0,High School,Skilled Labor,1,2,WI,53756,0
62,S,M,65000,4,0,Graduate Degree,Skilled Labor,0,0,WI,53760,1
69,S,F,71000,4,0,Graduate Degree,Skilled Labor,1,0,WI,53760,0
35,M,M,60000,1,0,Graduate Degree,Professional,1,0,WI,53763,1
67,S,M,96000,2,1,Some College,Professional,1,0,WI,53767,1
86,M,M,83000,3,0,Graduate Degree,Management,1,1,WI,53770,1
39,S,F,68000,0,0,Some College,Skilled Labor,0,2,WI,53771,0
33,S,F,95000,0,0,Bachelors,Management,0,1,WI,53779,0
33,S,M,32000,0,0,High School,Skilled Labor,1,2,WI,53780,0
44,S,M,52000,2,2,Bachelors,Skilled Labor,1,1,WI,53784,1
55,M,M,85000,0,0,Bachelors,Management,0,1,WI,53784,1
46,S,M,65000,3,0,Some High School,Skilled Labor,1,2,WI,53785,1
64,S,F,21000,5,0,Some High School,Office,1,3,WI,53788,0
66,S,F,77000,3,0,Graduate Degree,Management,1,2,WI,53788,0
48,S,M,72000,1,0,Graduate Degree,Skilled Labor,1,0,WI,53790,0
60,M,F,24000,1,0,High School,Office,1,1,WI,53792,0
62,S,F,31000,2,0,High School,Labor,1,2,WI,53792,1
68,M,F,35000,2,1,Some High School,Office,1,2,WI,53794,0
55,M,M,45000,4,2,High School,Skilled Labor,1,3,WI,53795,0
89,M,F,47000,4,0,Bachelors,Management,1,2,WI,53797,0
51,M,F,27000,3,0,Some High School,Office,0,2,WI,53800,1
63,M,M,43000,3,0,Some College,Professional,0,2,WI,53801,1
48,M,M,76000,1,0,Graduate Degree,Professional,1,0,WI,53802,1
51,S,M,108000,3,2,Some College,Professional,0,4,WI,53802,0
52,M,F,67000,5,0,Graduate Degree,Professional,1,0,WI,53802,1
60,M,F,40000,1,0,Some College,Office,1,1,WI,53802,1
29,S,M,31000,0,0,Some High School,Office,0,2,WI,53805,0
46,S,F,48000,1,0,Graduate Degree,Skilled Labor,1,0,WI,53807,0
66,M,M,50000,1,0,Some College,Office,1,1,WI,53811,0
44,S,M,56000,0,0,Some College,Skilled Labor,0,1,WI,53814,0
45,S,F,46000,0,0,Some College,Skilled Labor,0,1,WI,53819,0
65,M,F,33000,5,0,Some High School,Office,0,3,WI,53819,1
36,M,F,57000,0,0,High School,Skilled Labor,1,2,WI,53820,0
59,M,F,63000,2,1,Some College,Professional,1,1,WI,53820,0
49,M,M,47000,1,1,Bachelors,Skilled Labor,1,1,WI,53821,0
34,M,M,53000,0,0,Some College,Skilled Labor,1,1,WI,53822,0
70,M,M,72000,4,3,High School,Professional,1,0,WI,53824,0
47,S,M,35000,3,0,Some High School,Office,0,2,WI,53826,0
50,M,M,69000,1,0,Graduate Degree,Professional,1,0,WI,53826,1
54,S,F,87000,3,3,Bachelors,Skilled Labor,1,3,WI,53827,1
67,M,M,56000,2,1,High School,Professional,1,2,WI,53827,0
47,S,F,42000,3,3,Bachelors,Skilled Labor,0,2,WI,53829,0
28,S,F,22000,0,0,Some College,Skilled Labor,1,1,WI,53835,0
54,M,M,68000,1,0,Graduate Degree,Skilled Labor,1,0,WI,53835,1
45,S,F,50000,4,4,Bachelors,Skilled Labor,0,3,WI,53838,0
44,S,M,111000,4,1,Some College,Professional,1,4,WI,53839,1
64,M,F,62000,4,3,Some College,Professional,0,0,WI,53839,0
83,M,M,54000,2,0,Graduate Degree,Management,0,2,WI,53843,0
33,S,M,34000,0,0,High School,Skilled Labor,1,2,WI,53849,0
43,M,M,94000,0,0,Graduate Degree,Skilled Labor,1,0,WI,53849,1
56,M,M,34000,2,0,High School,Labor,0,2,WI,53852,1
38,M,M,64000,1,0,Graduate Degree,Skilled Labor,1,0,WI,53853,0
54,M,F,60000,0,0,Some College,Professional,1,2,WI,53855,1
55,S,M,67000,4,2,Bachelors,Professional,1,2,WI,53856,1
52,M,F,66000,4,0,Graduate Degree,Professional,1,0,WI,53858,1
39,M,F,67000,0,0,Some College,Professional,1,2,WI,53859,0
49,S,M,40000,0,0,Some College,Skilled Labor,0,1,WI,53859,0
71,S,F,57000,2,0,Graduate Degree,Management,1,2,WI,53859,0
40,M,F,54000,0,0,High School,Skilled Labor,1,2,WI,53863,0
41,S,M,86000,4,3,Some College,Professional,1,2,WI,53863,0
79,M,F,41000,1,0,Graduate Degree,Skilled Labor,1,1,WI,53863,0
34,S,M,21000,0,0,High School,Skilled Labor,0,2,WI,53868,0
54,S,M,41000,2,0,Some College,Office,1,1,WI,53868,1
37,M,F,57000,1,1,Bachelors,Skilled Labor,1,0,WI,53869,1
69,M,M,66000,2,1,Some College,Professional,1,2,WI,53870,0
77,M,F,91000,5,0,Bachelors,Management,1,2,WI,53873,1
67,M,M,23000,2,0,High School,Skilled Labor,1,2,WI,53874,0
37,S,F,29000,0,0,Some High School,Office,0,2,WI,53878,0
52,S,F,64000,4,2,Bachelors,Skilled Labor,1,2,WI,53878,1
69,M,F,71000,4,0,Bachelors,Management,1,2,WI,53878,0
61,M,M,70000,3,0,Graduate Degree,Management,1,2,WI,53881,1
45,M,F,74000,1,0,Some College,Skilled Labor,1,1,WI,53882,1
70,M,M,47000,4,0,High School,Professional,0,2,WI,53882,0
46,S,M,47000,4,4,Some College,Office,1,2,WI,53884,1
70,M,M,75000,2,0,Some High School,Skilled Labor,0,2,WI,53884,1
64,M,M,27000,2,0,High School,Skilled Labor,0,2,WI,53885,0
49,M,F,60000,2,0,Some High School,Skilled Labor,0,2,WI,53887,1
45,M,M,65000,5,0,Graduate Degree,Professional,1,0,WI,53888,1
40,M,M,114000,3,2,Some College,Professional,1,4,WI,53891,1
58,M,M,76000,2,0,High School,Professional,0,2,WI,53893,0
87,M,M,68000,3,0,Graduate Degree,Management,1,2,WI,53899,0
53,M,F,112000,3,2,Some College,Professional,1,4,WI,53902,1
32,S,M,56000,0,0,Some College,Skilled Labor,0,1,WI,53904,0
59,S,M,70000,2,1,Some College,Professional,1,2,WI,53904,0
41,S,F,53000,3,3,Some College,Office,1,2,WI,53906,1
65,S,M,63000,2,1,Some High School,Skilled Labor,1,2,WI,53908,0
33,M,F,32000,0,0,Some College,Skilled Labor,1,1,WI,53909,0
88,M,M,31000,1,0,Bachelors,Skilled Labor,1,1,WI,53909,0
29,S,F,55000,0,0,Some College,Skilled Labor,0,1,WI,53915,0
43,S,M,84000,3,3,Bachelors,Skilled Labor,0,2,WI,53917,0
64,S,M,27000,2,0,High School,Skilled Labor,1,2,WI,53917,0
49,M,M,42000,4,3,High School,Skilled Labor,1,3,WI,53918,0
44,S,M,75000,4,2,Bachelors,Professional,1,2,WI,53919,1
43,S,F,56000,2,2,Bachelors,Skilled Labor,0,1,WI,53921,1
31,S,F,58000,0,0,Some College,Skilled Labor,1,1,WI,53928,0
60,M,M,69000,2,1,Some College,Professional,1,2,WI,53930,0
28,S,F,55000,0,0,High School,Skilled Labor,0,2,WI,53931,0
44,M,F,51000,4,3,High School,Skilled Labor,1,4,WI,53932,0
46,M,M,71000,5,0,Graduate Degree,Professional,1,0,WI,53932,0
70,M,M,90000,2,0,Some High School,Skilled Labor,1,2,WI,53933,0
51,M,F,65000,2,2,Bachelors,Skilled Labor,1,0,WI,53935,1
40,M,M,43000,2,0,Some College,Office,1,1,WI,53936,0
58,M,M,89000,3,0,Some College,Professional,0,2,WI,53937,1
48,S,F,65000,0,0,Graduate Degree,Skilled Labor,1,0,WI,53941,1
57,S,F,73000,3,0,Graduate Degree,Management,0,2,WI,53941,1
55,M,F,41000,1,0,Some College,Office,1,1,WI,53946,1
41,M,F,117000,0,1,Graduate Degree,Management,1,0,WI,53947,0
55,M,M,40000,4,2,High School,Skilled Labor,1,3,WI,53949,0
47,S,M,126000,0,1,Bachelors,Management,0,4,WI,53951,0
42,S,M,49000,2,0,Some College,Office,0,1,WI,53953,1
50,S,F,92000,2,0,Some High School,Skilled Labor,0,2,WI,53954,0
48,M,F,89000,3,3,Bachelors,Skilled Labor,1,0,WI,53957,0
42,S,F,89000,0,0,Graduate Degree,Skilled Labor,0,0,WI,53962,0
58,M,F,32000,2,1,Some High School,Office,1,2,WI,53962,0
45,M,F,81000,4,3,High School,Professional,1,1,WI,53963,0
54,M,M,66000,1,0,Some College,Skilled Labor,1,1,WI,53967,1
67,M,F,71000,5,2,Some College,Professional,1,2,WI,53969,1
56,M,F,76000,4,0,Bachelors,Management,1,2,WI,53972,0
71,M,M,109000,2,3,Graduate Degree,Management,1,3,WI,53972,0
53,S,M,52000,0,0,Bachelors,Professional,0,1,WI,53975,1
57,M,M,74000,2,1,Some College,Professional,1,2,WI,53977,0
62,M,M,53000,4,0,Some College,Professional,1,2,WI,53977,1
32,S,F,42000,0,0,High School,Skilled Labor,0,2,WI,53981,1
49,S,F,111000,2,0,Bachelors,Management,0,3,WI,53982,0
47,S,M,115000,3,0,Bachelors,Management,0,3,WI,53993,0
44,S,M,83000,5,5,Some College,Professional,1,3,WI,53997,1
57,M,F,61000,2,1,Some College,Professional,0,1,WI,53997,0
53,M,M,60000,0,0,Some College,Professional,1,2,WI,53999,0
89,M,F,44000,4,0,High School,Professional,1,2,WI,53999,0
56,M,M,22000,4,0,High School,Professional,0,2,WI,54002,0
58,M,M,65000,2,1,High School,Professional,1,2,WI,54002,1
49,M,F,49000,2,2,Bachelors,Skilled Labor,1,1,WI,54005,1
35,M,F,32000,0,0,High School,Skilled Labor,0,2,WI,54011,0
45,M,F,90000,5,4,Some College,Professional,1,3,WI,54013,0
49,S,F,75000,0,0,Graduate Degree,Professional,1,0,WI,54013,1
49,M,F,60000,4,3,Bachelors,Professional,1,1,WI,54014,0
36,S,M,26000,0,0,Some High School,Office,0,2,WI,54015,0
58,M,M,69000,3,0,Graduate Degree,Management,1,2,WI,54015,1
79,M,M,63000,3,0,Bachelors,Management,1,2,WI,54016,0
52,M,M,94000,5,4,Some College,Professional,1,3,WI,54019,0
41,M,M,44000,1,1,Bachelors,Skilled Labor,1,0,WI,54026,1
65,M,F,80000,1,0,Some College,Skilled Labor,1,1,WI,54027,1
61,S,F,74000,2,1,Some College,Professional,0,1,WI,54030,1
73,M,M,71000,4,0,Bachelors,Management,1,2,WI,54032,0
56,M,F,69000,2,1,Some College,Professional,1,2,WI,54036,0
55,M,F,111000,1,2,Some College,Professional,1,3,WI,54041,0
36,S,M,41000,0,0,Some College,Skilled Labor,1,2,WI,54046,0
46,S,M,93000,0,0,Some College,Professional,0,2,WI,54046,1
40,S,F,71000,1,0,Graduate Degree,Professional,0,0,WI,54048,1
51,S,F,47000,5,5,Bachelors,Skilled Labor,1,3,WI,54049,1
61,M,M,72000,3,0,Graduate Degree,Management,1,2,WI,54051,1
53,M,F,76000,1,0,Some College,Skilled Labor,1,1,WI,54053,1
57,S,F,65000,4,0,Bachelors,Management,1,2,WI,54055,0
78,S,M,109000,2,4,Bachelors,Management,1,3,WI,54055,1
49,S,F,77000,0,0,Graduate Degree,Skilled Labor,1,0,WI,54056,1
41,S,F,67000,4,2,Bachelors,Skilled Labor,0,2,WI,54057,1
55,M,F,67000,3,0,Some College,Professional,1,2,WI,54057,1
68,S,F,68000,2,1,Some College,Professional,1,2,WI,54060,0
69,M,M,80000,3,0,Some College,Professional,0,2,WI,54060,1
69,M,M,73000,4,1,Bachelors,Management,1,1,WI,54061,0
40,M,F,55000,0,0,Graduate Degree,Skilled Labor,1,0,WI,54063,1
68,M,M,61000,3,0,Some College,Professional,0,2,WI,54065,0
42,S,M,58000,0,0,Bachelors,Professional,0,1,WI,54067,1
40,M,M,51000,0,0,Bachelors,Professional,0,1,WI,54068,0
39,S,F,61000,1,0,Graduate Degree,Professional,1,0,WI,54069,0
43,S,F,55000,5,5,Bachelors,Skilled Labor,1,3,WI,54069,1
44,S,F,86000,4,3,Bachelors,Management,1,0,WI,54071,1
67,S,F,83000,2,1,Some College,Professional,0,0,WI,54072,1
85,M,M,51000,2,0,Graduate Degree,Management,1,2,WI,54072,0
80,S,M,56000,2,0,Graduate Degree,Management,1,2,WI,54073,1
68,M,M,62000,2,1,Some College,Professional,1,2,WI,54074,0
32,S,F,51000,0,0,High School,Skilled Labor,0,2,WI,54075,0
69,M,F,64000,3,0,Some College,Professional,1,2,WI,54075,1
43,M,F,55000,0,0,Graduate Degree,Skilled Labor,1,0,WI,54076,1
66,S,F,72000,3,0,Graduate Degree,Management,1,2,WI,54077,1
47,S,F,80000,3,3,Bachelors,Skilled Labor,1,2,WI,54082,1
46,M,M,68000,5,0,Graduate Degree,Professional,1,0,WI,54085,1
53,M,M,68000,1,0,Some College,Skilled Labor,1,1,WI,54086,1
40,S,F,92000,4,4,Bachelors,Management,1,1,WI,54087,1
46,S,F,74000,0,0,Some College,Skilled Labor,1,2,WI,54088,1
42,S,F,63000,2,2,Bachelors,Skilled Labor,1,1,WI,54099,1
63,S,F,66000,4,1,Bachelors,Management,1,1,WI,54100,0
89,M,M,65000,5,0,Bachelors,Management,1,2,WI,54101,0
42,S,F,41000,0,0,Some College,Skilled Labor,0,1,WI,54102,0
64,M,M,72000,2,1,Some College,Professional,1,2,WI,54109,1
30,M,F,40000,0,0,High School,Skilled Labor,1,2,WI,54110,0
32,M,M,58000,0,0,High School,Skilled Labor,0,2,WI,54116,0
64,S,M,61000,3,1,High School,Professional,1,2,WI,54119,1
45,S,F,71000,5,0,Graduate Degree,Professional,1,0,WI,54121,1
63,S,M,66000,2,1,Some College,Professional,0,2,WI,54121,1
64,M,M,66000,3,0,Graduate Degree,Management,1,2,WI,54124,1
64,S,F,27000,4,0,High School,Professional,1,2,WI,54128,0
34,S,M,58000,0,0,Some College,Skilled Labor,0,1,WI,54129,0
32,S,F,62000,1,0,Graduate Degree,Skilled Labor,1,0,WI,54130,1
57,S,F,33000,3,0,Some High School,Office,1,2,WI,54131,0
34,S,F,57000,0,0,Some High School,Office,1,2,WI,54133,0
57,M,M,75000,2,1,Bachelors,Management,1,1,WI,54134,0
64,M,M,41000,1,0,Some College,Office,1,1,WI,54134,0
44,M,M,64000,0,0,Bachelors,Professional,0,1,WI,54139,0
35,S,F,103000,4,1,Bachelors,Management,1,4,WI,54141,1
46,M,F,84000,4,3,High School,Professional,1,3,WI,54141,0
61,M,M,29000,3,0,Some High School,Office,0,2,WI,54148,0
61,M,M,65000,3,0,Graduate Degree,Management,1,2,WI,54155,1
40,S,F,73000,4,2,Bachelors,Skilled Labor,0,2,WI,54156,1
74,S,M,56000,4,0,High School,Professional,1,2,WI,54156,1
69,M,F,66000,5,0,Bachelors,Management,0,2,WI,54163,0
43,S,M,102000,5,2,Some College,Professional,1,1,WI,54164,0
54,M,M,76000,1,0,Some College,Skilled Labor,0,1,WI,54164,0
54,M,M,65000,1,0,Graduate Degree,Professional,1,1,WI,54168,1
38,M,M,57000,0,0,Some College,Skilled Labor,0,2,WI,54169,0
50,S,M,68000,0,0,Bachelors,Professional,0,1,WI,54171,0
30,S,M,35000,0,0,High School,Skilled Labor,0,2,WI,54173,1
32,S,F,57000,0,0,Some High School,Office,0,2,WI,54176,0
52,S,F,91000,4,4,Some College,Professional,1,3,WI,54176,1
67,M,M,74000,2,0,Some High School,Skilled Labor,1,2,WI,54176,1
85,S,M,46000,4,0,Bachelors,Management,1,2,WI,54176,0
55,M,M,50000,0,0,Bachelors,Professional,0,1,WI,54180,0
44,S,M,47000,3,2,High School,Skilled Labor,1,2,WI,54182,0
48,M,M,61000,4,0,Graduate Degree,Professional,1,0,WI,54183,1
44,S,M,101000,1,2,Some College,Professional,1,4,WI,54188,1
46,M,F,63000,5,5,Graduate Degree,Professional,1,3,WI,54191,0
41,S,F,72000,1,0,Graduate Degree,Skilled Labor,1,0,WI,54192,0
70,S,F,25000,5,0,Some High School,Office,0,2,WI,54192,1
28,S,M,57000,0,0,Some College,Skilled Labor,1,2,WI,54195,0
45,S,F,49000,0,0,Bachelors,Professional,0,1,WI,54196,0
46,S,F,74000,5,0,Graduate Degree,Professional,1,0,WI,54196,1
57,M,M,74000,5,0,Bachelors,Management,1,3,WI,54200,0
45,S,F,85000,2,1,Some College,Professional,1,1,WI,54206,1
91,M,F,84000,4,0,Bachelors,Management,1,1,WI,54206,0
44,S,M,52000,0,0,High School,Skilled Labor,0,2,WI,54207,0
54,M,M,62000,4,0,Graduate Degree,Skilled Labor,1,0,WI,54210,1
68,M,M,23000,1,0,Bachelors,Skilled Labor,1,1,WI,54212,1
62,S,M,89000,4,0,Graduate Degree,Skilled Labor,1,0,WI,54214,0
87,M,M,64000,2,0,Graduate Degree,Management,1,2,WI,54214,0
66,M,F,41000,1,0,Some College,Office,1,1,WI,54215,1
58,S,F,64000,2,1,High School,Professional,1,2,WI,54226,0
70,S,F,61000,3,0,Graduate Degree,Management,0,2,WI,54228,1
45,S,F,23000,3,0,Some High School,Office,1,2,WI,54237,0
77,M,F,64000,3,0,Graduate Degree,Management,1,2,WI,54244,0
44,M,M,77000,0,0,Graduate Degree,Professional,1,0,WI,54246,0
69,M,F,33000,1,0,High School,Office,1,2,WI,54246,0
39,S,F,69000,0,0,Some College,Professional,1,2,WI,54249,0
56,S,M,66000,2,1,High School,Professional,1,2,WI,54249,1
54,M,M,75000,2,2,Bachelors,Skilled Labor,1,1,WI,54250,1
35,S,M,40000,0,0,Some College,Skilled Labor,0,1,WI,54254,0
55,S,F,29000,3,0,Some High School,Office,1,2,WI,54255,0
52,M,M,61000,1,0,Some College,Skilled Labor,1,1,WI,54256,0
52,M,M,46000,0,0,High School,Skilled Labor,1,2,WI,54256,0
33,M,M,61000,1,0,Graduate Degree,Skilled Labor,1,0,WI,54258,0
36,M,M,74000,0,0,Some College,Skilled Labor,0,2,WI,54258,0
44,S,F,100000,2,0,Bachelors,Management,1,2,WI,54259,1
50,M,M,63000,1,0,Graduate Degree,Skilled Labor,1,0,WI,54260,1
91,M,M,49000,4,0,High School,Professional,1,2,WI,54263,0
46,M,F,67000,1,0,Some College,Skilled Labor,1,1,WI,54264,1
49,S,F,72000,4,2,Bachelors,Professional,0,2,WI,54265,1
87,M,M,71000,3,0,Graduate Degree,Management,1,2,WI,54266,0
33,S,F,57000,0,0,High School,Skilled Labor,1,2,WI,54269,1
46,S,F,85000,4,3,High School,Professional,1,1,WI,54270,1
40,M,F,64000,1,0,Some College,Skilled Labor,1,1,WI,54272,0
45,M,M,82000,5,4,Some College,Professional,1,3,WI,54273,0
47,M,M,77000,4,3,Bachelors,Professional,1,0,WI,54273,0
68,M,M,70000,3,0,Graduate Degree,Management,1,2,WI,54275,1
52,S,M,65000,4,3,Bachelors,Professional,1,0,WI,54276,1
58,S,M,28000,3,0,Some High School,Office,1,2,WI,54276,0
45,S,M,56000,0,0,Bachelors,Professional,0,1,WI,54277,1
61,M,F,51000,4,0,High School,Professional,1,2,WI,54278,0
70,M,M,72000,2,0,High School,Professional,0,2,WI,54280,0
88,M,F,76000,3,0,Graduate Degree,Management,1,2,WI,54281,0
41,M,M,68000,1,0,Some College,Skilled Labor,1,1,WI,54286,1
48,S,F,91000,4,3,High School,Professional,0,2,WI,54288,0
37,S,M,32000,0,0,High School,Skilled Labor,1,2,WI,54292,0
42,S,M,65000,2,2,Bachelors,Skilled Labor,0,1,WI,54292,1
44,M,F,62000,0,0,Some College,Skilled Labor,1,2,WI,54292,1
52,M,M,65000,0,0,Graduate Degree,Skilled Labor,1,0,WI,54296,1
56,M,M,26000,2,0,High School,Office,1,2,WI,54297,0
47,S,F,71000,0,0,Some College,Professional,1,2,WI,54299,0
64,M,F,24000,2,0,High School,Labor,0,2,WI,54303,0
43,M,F,76000,1,0,Graduate Degree,Professional,1,0,WI,54304,0
46,M,F,64000,0,0,Some College,Professional,1,2,WI,54305,0
67,M,F,48000,3,0,Some College,Professional,0,2,WI,54309,0
46,S,F,56000,4,2,High School,Skilled Labor,1,4,WI,54310,1
53,S,F,45000,2,0,Some College,Office,1,1,WI,54310,1
35,S,F,20000,0,0,Some College,Skilled Labor,0,1,WI,54311,0
65,S,M,52000,2,0,Some College,Office,1,1,WI,54311,1
31,M,M,59000,0,0,High School,Skilled Labor,1,2,WI,54312,1
51,S,F,64000,0,0,Some College,Skilled Labor,0,2,WI,54312,1
55,M,F,70000,1,0,Graduate Degree,Professional,1,0,WI,54312,1
59,M,M,25000,2,0,High School,Skilled Labor,1,2,WI,54315,0
88,M,M,50000,1,0,Graduate Degree,Skilled Labor,1,1,WI,54317,0
43,S,F,96000,4,3,High School,Professional,1,1,WI,54319,1
41,M,M,88000,4,3,High School,Professional,1,1,WI,54320,0
66,M,F,68000,2,1,Some College,Professional,1,1,WI,54321,0
62,M,F,63000,5,0,Bachelors,Management,0,3,WI,54323,1
63,M,M,62000,2,0,Some High School,Skilled Labor,1,2,WI,54324,0
63,M,M,66000,2,1,High School,Professional,1,2,WI,54326,0
53,M,F,95000,5,5,Some College,Professional,1,3,WI,54330,0
41,S,M,82000,2,0,Some High School,Skilled Labor,1,2,WI,54333,0
63,M,F,75000,2,1,High School,Professional,1,2,WI,54338,0
66,S,M,74000,2,1,High School,Professional,1,2,WI,54338,1
57,S,F,62000,2,1,High School,Professional,1,2,WI,54341,1
69,S,F,56000,3,0,Some College,Professional,0,2,WI,54350,1
34,M,M,42000,0,0,High School,Skilled Labor,0,2,WI,54351,0
88,S,F,59000,4,0,Bachelors,Management,0,2,WI,54352,0
38,M,F,49000,0,0,High School,Skilled Labor,1,2,WI,54354,1
39,M,M,49000,1,1,Bachelors,Skilled Labor,1,0,WI,54354,0
51,M,M,76000,1,0,Graduate Degree,Professional,1,0,WI,54354,1
56,S,F,67000,1,0,Bachelors,Professional,1,1,WI,54354,1
50,S,M,41000,0,0,Bachelors,Professional,0,1,WI,54356,0
89,S,F,86000,3,0,Graduate Degree,Management,1,1,WI,54357,0
43,S,F,51000,2,2,Bachelors,Skilled Labor,0,1,WI,54359,1
65,M,M,60000,5,0,Bachelors,Management,1,3,WI,54361,1
60,M,F,64000,2,1,High School,Professional,1,2,WI,54365,0
49,S,M,105000,0,3,Some College,Professional,0,2,WI,54366,0
52,M,M,70000,1,1,Graduate Degree,Skilled Labor,1,0,WI,54366,0
58,S,M,60000,2,0,Some High School,Skilled Labor,1,2,WI,54367,0
31,S,F,58000,0,0,High School,Skilled Labor,0,2,WI,54370,1
68,M,M,42000,1,0,Some College,Office,1,1,WI,54370,0
60,S,F,83000,2,0,Some College,Professional,1,1,WI,54371,1
47,M,M,64000,1,0,Graduate Degree,Professional,1,0,WI,54372,0
66,S,F,63000,2,1,Some College,Professional,1,2,WI,54372,0
33,M,M,59000,4,4,High School,Skilled Labor,1,3,WI,54376,0
46,M,M,69000,0,0,Graduate Degree,Professional,1,0,WI,54377,0
43,M,M,70000,1,0,Graduate Degree,Skilled Labor,1,0,WI,54378,0
71,S,M,73000,3,0,Graduate Degree,Management,1,2,WI,54384,0
90,S,M,55000,2,0,Graduate Degree,Management,1,2,WI,54387,0
49,S,F,42000,4,2,Bachelors,Skilled Labor,0,2,WI,54388,0
49,S,F,80000,0,0,Bachelors,Management,0,1,WI,54392,1
64,S,M,76000,5,0,Bachelors,Management,1,4,WI,54393,1
43,M,F,67000,1,1,Graduate Degree,Skilled Labor,1,0,WI,54395,0
51,S,F,76000,4,0,Graduate Degree,Professional,1,0,WI,54395,1
28,S,M,25000,0,0,Some High School,Office,0,2,WI,54397,0
48,M,F,69000,4,2,Bachelors,Professional,1,2,WI,54397,1
65,S,F,50000,5,0,High School,Professional,1,3,WI,54401,1
56,S,F,65000,2,1,Some College,Professional,0,0,WI,54402,1
54,M,M,65000,4,2,Bachelors,Professional,1,2,WI,54406,0
39,S,F,72000,1,0,Graduate Degree,Professional,1,0,WI,54407,0
37,M,M,50000,0,0,High School,Skilled Labor,1,2,WI,54409,1
42,M,F,63000,1,0,Some College,Skilled Labor,1,1,WI,54409,1
54,S,F,62000,1,0,Bachelors,Professional,1,1,WI,54418,0
45,M,F,75000,5,5,Graduate Degree,Professional,1,2,WI,54420,0
40,M,M,76000,4,2,Bachelors,Professional,1,2,WI,54430,1
46,S,F,68000,0,0,Graduate Degree,Professional,1,0,WI,54431,1
67,S,F,55000,5,0,High School,Professional,0,3,WI,54431,0
68,M,M,69000,2,1,High School,Professional,1,2,WI,54440,1
43,M,F,86000,4,3,High School,Professional,1,3,WI,54447,0
48,M,M,77000,4,0,Graduate Degree,Professional,1,0,WI,54447,1
82,S,F,23000,5,0,Some High School,Office,1,2,WI,54448,1
41,M,F,76000,0,0,Graduate Degree,Professional,1,0,WI,54449,1
45,M,M,44000,4,4,Bachelors,Skilled Labor,1,2,WI,54449,0
49,M,F,117000,0,1,Graduate Degree,Management,1,1,WI,54457,0
64,S,M,63000,5,0,Bachelors,Management,1,3,WI,54458,1
62,M,M,26000,2,0,High School,Office,0,2,WI,54463,0
47,M,M,60000,1,0,Graduate Degree,Professional,1,0,WI,54464,0
54,S,M,75000,2,0,Graduate Degree,Professional,1,0,WI,54472,0
69,S,M,67000,5,0,Bachelors,Management,1,4,WI,54473,1
49,M,F,89000,4,4,Bachelors,Management,1,1,WI,54478,0
35,M,M,48000,0,0,High School,Skilled Labor,1,2,WI,54479,1
